userID,ISBN,bookRating
17859,034543739X,0
19571,034543739X,5
30261,034543739X,0
35859,034543739X,0
36609,034543739X,0
43595,034543739X,0
53846,034543739X,0
58522,034543739X,6
69971,034543739X,8
75595,034543739X,0
75860,034543739X,0
80820,034543739X,0
105979,034543739X,6
120669,034543739X,10
121166,034543739X,0
122793,034543739X,10
133747,034543739X,0
136791,034543739X,7
142093,034543739X,0
151107,034543739X,0
165183,034543739X,0
172742,034543739X,0
174534,034543739X,0
193448,034543739X,10
196985,034543739X,0
200226,034543739X,5
217513,034543739X,6
219951,034543739X,0
227025,034543739X,0
234623,034543739X,0
235392,034543739X,0
241799,034543739X,7
242083,034543739X,0
247423,034543739X,0
249695,034543739X,0
274808,034543739X,0
275704,034543739X,0
277547,3404149114,3
5130,3404149114,0
11676,3404149114,10
15161,3404149114,6
39079,3404149114,0
66935,3404149114,6
89230,3404149114,0
121031,3404149114,8
140840,3404149114,8
151762,3404149114,9
215599,3404149114,7
222177,3404149114,9
236186,3404149114,8
277563,080506284X,0
37712,080506284X,0
54026,080506284X,10
277588,8401463017,8
9981,8401463017,0
12982,8401463017,0
13440,8401463017,2
76575,8401463017,7
93007,8401463017,8
191779,8401463017,0
277588,8401499585,8
188598,8401499585,10
261567,8401499585,9
277588,8408039369,6
17183,8408039369,8
39467,8408039369,2
46064,8408039369,8
98428,8408039369,8
102148,8408039369,0
105476,8408039369,8
122657,8408039369,10
123884,8408039369,8
134556,8408039369,10
171904,8408039369,0
178758,8408039369,7
179915,8408039369,0
184792,8408039369,9
187801,8408039369,0
224426,8408039369,0
263565,8408039369,10
266739,8408039369,0
277623,1400031346,8
6401,1400031346,0
6543,1400031346,6
6563,1400031346,8
6575,1400031346,9
11676,1400031346,9
13273,1400031346,8
15918,1400031346,0
21014,1400031346,0
23768,1400031346,8
25409,1400031346,10
25436,1400031346,0
28454,1400031346,0
31391,1400031346,10
31466,1400031346,0
32721,1400031346,0
43246,1400031346,9
48305,1400031346,0
52203,1400031346,0
60244,1400031346,0
60277,1400031346,0
64436,1400031346,7
68860,1400031346,8
70585,1400031346,7
73303,1400031346,0
74377,1400031346,0
77359,1400031346,9
81263,1400031346,10
83306,1400031346,8
88693,1400031346,0
88733,1400031346,0
89551,1400031346,0
91449,1400031346,0
93418,1400031346,0
94192,1400031346,0
95359,1400031346,0
95991,1400031346,9
113435,1400031346,6
113904,1400031346,0
115490,1400031346,0
124363,1400031346,0
125411,1400031346,0
125774,1400031346,0
127233,1400031346,0
128332,1400031346,5
130571,1400031346,0
132375,1400031346,0
135149,1400031346,0
136326,1400031346,8
136348,1400031346,8
140000,1400031346,10
142062,1400031346,0
142524,1400031346,0
144534,1400031346,0
147224,1400031346,0
148934,1400031346,8
155778,1400031346,10
155976,1400031346,0
157273,1400031346,0
160571,1400031346,10
161453,1400031346,0
161882,1400031346,0
162780,1400031346,8
164527,1400031346,6
169663,1400031346,0
170155,1400031346,8
182506,1400031346,10
185468,1400031346,0
188659,1400031346,0
197844,1400031346,8
197882,1400031346,6
201447,1400031346,8
201923,1400031346,0
204813,1400031346,0
206534,1400031346,9
207835,1400031346,8
211426,1400031346,0
212142,1400031346,0
213126,1400031346,0
218568,1400031346,8
223087,1400031346,10
224430,1400031346,8
225763,1400031346,7
227705,1400031346,0
230627,1400031346,9
236058,1400031346,0
236621,1400031346,7
236757,1400031346,0
242319,1400031346,7
243942,1400031346,8
249620,1400031346,0
251843,1400031346,10
253852,1400031346,0
255489,1400031346,6
258534,1400031346,0
259629,1400031346,0
260771,1400031346,8
267453,1400031346,9
268110,1400031346,0
268434,1400031346,0
269719,1400031346,0
270731,1400031346,0
272407,1400031346,9
272986,1400031346,10
275970,1400031346,0
276463,1400031346,0
277623,1588720756,6
11676,1588720756,8
89551,1588720756,10
106956,1588720756,9
177375,1588720756,10
234623,1588720756,0
246634,1588720756,0
250750,1588720756,0
251394,1588720756,0
277623,1590521986,0
11676,1590521986,10
31466,1590521986,0
55492,1590521986,0
85467,1590521986,10
89551,1590521986,10
98391,1590521986,9
98741,1590521986,0
153662,1590521986,0
177090,1590521986,0
180801,1590521986,0
188119,1590521986,10
233976,1590521986,10
235935,1590521986,9
240403,1590521986,5
266056,1590521986,0
277627,3423000015,0
24390,3423000015,10
26883,3423000015,0
38389,3423000015,9
104757,3423000015,0
107862,3423000015,0
107951,3423000015,10
142454,3423000015,0
215545,3423000015,0
222404,3423000015,8
222488,3423000015,8
243876,3423000015,0
250359,3423000015,0
255270,3423000015,8
277627,3423125756,10
74655,3423125756,0
160032,3423125756,0
277627,3453002393,0
11676,3453002393,0
14461,3453002393,9
33426,3453002393,0
35433,3453002393,9
135367,3453002393,8
230374,3453002393,6
255328,3453002393,8
271516,3453002393,8
277636,1576733971,0
38559,1576733971,9
42948,1576733971,9
135149,1576733971,0
187145,1576733971,0
191968,1576733971,9
277639,006109174X,0
12982,006109174X,8
35859,006109174X,0
61885,006109174X,0
82926,006109174X,0
87141,006109174X,8
95509,006109174X,0
100644,006109174X,7
102967,006109174X,0
106282,006109174X,5
142861,006109174X,0
159506,006109174X,9
173415,006109174X,9
181401,006109174X,9
201526,006109174X,0
207825,006109174X,8
212923,006109174X,0
224764,006109174X,0
240056,006109174X,0
245046,006109174X,0
277639,030702024X,8
185233,030702024X,5
198711,030702024X,0
267788,030702024X,0
277639,034539657X,8
2288,034539657X,0
8244,034539657X,0
13082,034539657X,0
13552,034539657X,0
16877,034539657X,7
18112,034539657X,8
28204,034539657X,0
28523,034539657X,0
28877,034539657X,0
29094,034539657X,0
29915,034539657X,0
30972,034539657X,0
31556,034539657X,0
31826,034539657X,10
33283,034539657X,0
33818,034539657X,0
34300,034539657X,0
35836,034539657X,5
35857,034539657X,0
35859,034539657X,0
39705,034539657X,0
41084,034539657X,0
44727,034539657X,0
46269,034539657X,0
48995,034539657X,0
51094,034539657X,0
51526,034539657X,0
51883,034539657X,0
53174,034539657X,0
55490,034539657X,10
55858,034539657X,0
57449,034539657X,0
66680,034539657X,0
74307,034539657X,0
76942,034539657X,0
79475,034539657X,0
83157,034539657X,9
83467,034539657X,0
86720,034539657X,7
91221,034539657X,0
91633,034539657X,0
95261,034539657X,0
98741,034539657X,0
102798,034539657X,0
102967,034539657X,0
114414,034539657X,0
115120,034539657X,0
117594,034539657X,0
125134,034539657X,0
126492,034539657X,5
129370,034539657X,0
135045,034539657X,9
136237,034539657X,0
139827,034539657X,0
144478,034539657X,7
146709,034539657X,7
146803,034539657X,0
148744,034539657X,0
149084,034539657X,0
152036,034539657X,0
156300,034539657X,0
158433,034539657X,6
159100,034539657X,0
163579,034539657X,0
170513,034539657X,0
170518,034539657X,0
178240,034539657X,7
187170,034539657X,0
188022,034539657X,0
190033,034539657X,0
195694,034539657X,0
198483,034539657X,0
200674,034539657X,0
201290,034539657X,0
202711,034539657X,8
203799,034539657X,0
208829,034539657X,0
209373,034539657X,0
209684,034539657X,0
211426,034539657X,0
214786,034539657X,0
216211,034539657X,8
221870,034539657X,10
223156,034539657X,8
225087,034539657X,6
227705,034539657X,9
231351,034539657X,8
232131,034539657X,7
232493,034539657X,7
235935,034539657X,0
236283,034539657X,0
240035,034539657X,5
241084,034539657X,0
241548,034539657X,0
242445,034539657X,0
244349,034539657X,0
244420,034539657X,0
250764,034539657X,0
252071,034539657X,0
252126,034539657X,0
254971,034539657X,0
264321,034539657X,0
267139,034539657X,0
267326,034539657X,9
268579,034539657X,0
271172,034539657X,5
271284,034539657X,0
277639,037303234X,0
231210,037303234X,0
247447,037303234X,5
274061,037303234X,0
277639,037322558X,0
11676,037322558X,0
16795,037322558X,0
38781,037322558X,0
163759,037322558X,5
182085,037322558X,10
201674,037322558X,0
212898,037322558X,0
277639,037329042X,0
29855,037329042X,0
82831,037329042X,0
91266,037329042X,0
203968,037329042X,0
250645,037329042X,0
251422,037329042X,0
256844,037329042X,0
277639,044014129X,0
66680,044014129X,0
159033,044014129X,0
277639,044921852X,7
2276,044921852X,9
18067,044921852X,8
54622,044921852X,9
76352,044921852X,0
78973,044921852X,0
82893,044921852X,0
151503,044921852X,0
208406,044921852X,0
245963,044921852X,0
269841,044921852X,0
277639,055323577X,0
2276,055323577X,7
35859,055323577X,0
172030,055323577X,0
271284,055323577X,0
277639,059039990X,0
11676,059039990X,0
96771,059039990X,8
153662,059039990X,0
265115,059039990X,0
273993,059039990X,0
277639,059048303X,0
278418,059048303X,0
96448,059048303X,0
198711,059048303X,0
277639,067100185X,0
51883,067100185X,0
122429,067100185X,0
124942,067100185X,0
159033,067100185X,0
174791,067100185X,5
179718,067100185X,9
194669,067100185X,0
198711,067100185X,0
268932,067100185X,5
277639,082172598X,0
35859,082172598X,0
69355,082172598X,0
110029,082172598X,0
277639,082173766X,6
93085,082173766X,0
189558,082173766X,8
198711,082173766X,0
236283,082173766X,0
250936,082173766X,0
274308,082173766X,0
277639,1578151929,0
55892,1578151929,7
143175,1578151929,8
277639,1578152534,0
68249,1578152534,7
277647,067976397X,8
99,067976397X,0
6073,067976397X,10
6251,067976397X,0
6543,067976397X,7
13552,067976397X,0
16106,067976397X,0
21014,067976397X,0
21484,067976397X,9
23643,067976397X,0
23768,067976397X,0
25436,067976397X,0
26084,067976397X,0
26544,067976397X,0
28177,067976397X,6
29915,067976397X,0
31609,067976397X,0
35826,067976397X,0
35859,067976397X,0
36836,067976397X,0
37310,067976397X,6
39616,067976397X,7
40943,067976397X,0
53418,067976397X,0
53851,067976397X,9
55187,067976397X,0
55202,067976397X,0
55492,067976397X,0
56399,067976397X,0
60244,067976397X,0
61575,067976397X,7
72389,067976397X,0
80203,067976397X,0
80683,067976397X,0
80810,067976397X,0
81226,067976397X,0
83109,067976397X,10
85619,067976397X,8
85757,067976397X,9
86107,067976397X,0
89602,067976397X,0
95359,067976397X,0
101209,067976397X,0
101305,067976397X,0
102032,067976397X,0
102967,067976397X,0
106083,067976397X,0
106225,067976397X,0
110912,067976397X,0
110973,067976397X,8
113022,067976397X,6
113270,067976397X,8
113435,067976397X,5
113519,067976397X,9
115231,067976397X,9
116318,067976397X,10
120332,067976397X,0
122026,067976397X,9
123410,067976397X,8
124874,067976397X,0
127137,067976397X,0
128325,067976397X,0
130624,067976397X,0
132930,067976397X,9
135831,067976397X,7
136205,067976397X,0
141444,067976397X,9
142143,067976397X,0
142680,067976397X,3
143400,067976397X,0
143497,067976397X,0
149268,067976397X,8
151104,067976397X,0
153513,067976397X,0
158104,067976397X,0
158254,067976397X,0
167248,067976397X,0
168954,067976397X,0
169233,067976397X,0
172374,067976397X,0
173111,067976397X,10
173679,067976397X,8
175052,067976397X,0
175329,067976397X,0
181944,067976397X,0
190965,067976397X,9
193676,067976397X,0
194457,067976397X,0
196077,067976397X,0
200508,067976397X,0
204864,067976397X,0
206534,067976397X,0
207148,067976397X,0
209974,067976397X,8
212923,067976397X,10
215942,067976397X,10
218721,067976397X,0
221445,067976397X,0
225593,067976397X,6
225763,067976397X,0
232131,067976397X,0
234359,067976397X,0
234623,067976397X,0
237486,067976397X,0
238120,067976397X,0
238779,067976397X,0
240118,067976397X,0
240348,067976397X,0
245035,067976397X,0
251572,067976397X,0
252574,067976397X,8
254043,067976397X,0
255517,067976397X,0
262399,067976397X,0
264543,067976397X,0
265115,067976397X,0
269313,067976397X,0
271538,067976397X,0
277650,185326203X,0
11676,185326203X,0
56447,185326203X,0
96475,185326203X,0
108352,185326203X,8
169699,185326203X,0
213638,185326203X,8
277660,2070360016,7
76158,2070360016,0
90232,2070360016,0
242409,2070360016,10
277660,2253006629,8
7720,2253006629,8
64726,2253006629,5
72992,2253006629,0
78287,2253006629,0
114860,2253006629,9
156972,2253006629,0
157082,2253006629,8
223612,2253006629,7
263585,2253006629,0
277662,051510566X,5
11676,051510566X,0
13273,051510566X,0
14897,051510566X,0
15819,051510566X,8
28204,051510566X,0
29789,051510566X,0
35859,051510566X,0
37975,051510566X,9
41455,051510566X,5
45911,051510566X,5
48494,051510566X,0
53265,051510566X,10
57255,051510566X,5
73196,051510566X,0
78783,051510566X,0
79939,051510566X,0
81531,051510566X,0
87820,051510566X,0
87954,051510566X,5
93769,051510566X,0
104636,051510566X,9
109009,051510566X,7
110382,051510566X,7
116911,051510566X,0
123095,051510566X,7
125133,051510566X,0
126814,051510566X,7
127535,051510566X,8
129074,051510566X,7
136205,051510566X,0
136252,051510566X,0
137437,051510566X,0
149934,051510566X,0
151263,051510566X,0
162219,051510566X,5
166596,051510566X,0
169699,051510566X,0
170634,051510566X,0
171118,051510566X,6
178199,051510566X,0
183046,051510566X,7
185233,051510566X,0
187239,051510566X,9
191187,051510566X,0
192037,051510566X,5
194669,051510566X,0
194809,051510566X,6
195091,051510566X,8
207499,051510566X,0
209628,051510566X,0
220122,051510566X,3
226205,051510566X,7
234623,051510566X,0
236283,051510566X,0
241565,051510566X,5
247315,051510566X,8
251730,051510566X,8
254899,051510566X,0
257204,051510566X,0
262849,051510566X,0
267642,051510566X,7
273978,051510566X,10
275806,051510566X,0
277662,052594544X,4
8942,052594544X,5
11676,052594544X,7
44404,052594544X,0
54222,052594544X,0
55094,052594544X,8
92810,052594544X,0
105108,052594544X,0
124996,052594544X,0
136010,052594544X,0
136071,052594544X,9
144134,052594544X,5
183103,052594544X,8
224764,052594544X,0
237091,052594544X,7
245963,052594544X,0
277662,067150374X,0
94357,067150374X,8
243077,067150374X,0
277662,087542127X,5
5209,087542127X,9
12194,087542127X,7
64316,087542127X,10
68077,087542127X,8
95932,087542127X,7
112093,087542127X,5
138441,087542127X,10
138486,087542127X,9
156150,087542127X,0
165319,087542127X,0
177072,087542127X,0
179733,087542127X,0
179734,087542127X,10
187170,087542127X,6
207180,087542127X,7
224349,087542127X,0
241614,087542127X,0
277665,3453007867,9
9341,3453007867,0
19807,3453007867,8
23385,3453007867,8
32847,3453007867,6
33426,3453007867,0
35433,3453007867,8
35739,3453007867,0
41227,3453007867,10
63948,3453007867,7
71739,3453007867,9
100644,3453007867,0
126747,3453007867,7
132562,3453007867,5
163319,3453007867,0
179853,3453007867,7
181884,3453007867,5
193003,3453007867,9
202742,3453007867,0
204972,3453007867,7
207623,3453007867,0
210945,3453007867,8
215543,3453007867,10
222109,3453007867,0
233236,3453007867,5
246586,3453007867,7
249015,3453007867,0
258413,3453007867,0
258607,3453007867,0
258913,3453007867,0
258920,3453007867,10
262102,3453007867,0
276018,3453007867,0
276364,3453007867,0
277681,202010931X,0
32721,202010931X,8
52203,202010931X,0
69808,202010931X,0
157082,202010931X,6
192101,202010931X,0
264828,202010931X,7
277681,2070362388,0
625,2070362388,0
5204,2070362388,6
9432,2070362388,10
11676,2070362388,7
15589,2070362388,0
15595,2070362388,8
26443,2070362388,0
32723,2070362388,5
37527,2070362388,0
53628,2070362388,0
58397,2070362388,8
74505,2070362388,0
101742,2070362388,6
131441,2070362388,0
142649,2070362388,7
145558,2070362388,0
166855,2070362388,8
182409,2070362388,7
193696,2070362388,0
210476,2070362388,0
222912,2070362388,0
253928,2070362388,6
277681,2070381803,8
53628,2070381803,0
274004,2070381803,0
277681,2070403920,0
129503,2070403920,7
137397,2070403920,0
137956,2070403920,0
192101,2070403920,0
196656,2070403920,0
277681,2253141704,0
52203,2253141704,0
90232,2253141704,0
187598,2253141704,0
200918,2253141704,0
215622,2253141704,0
215947,2253141704,0
261105,2253141704,0
277681,2253152846,0
5208,2253152846,0
8890,2253152846,0
41426,2253152846,8
52203,2253152846,0
53628,2253152846,8
84111,2253152846,5
90232,2253152846,9
106954,2253152846,8
110572,2253152846,9
154441,2253152846,9
187598,2253152846,9
192374,2253152846,9
196261,2253152846,9
198442,2253152846,8
211610,2253152846,8
215947,2253152846,9
239594,2253152846,9
277681,2266000489,7
1211,2266000489,8
63665,2266000489,0
156971,2266000489,0
159440,2266000489,0
163824,2266000489,0
164944,2266000489,0
183287,2266000489,10
239630,2266000489,0
277687,342312721X,0
88979,342312721X,7
92258,342312721X,8
101595,342312721X,7
125276,342312721X,8
153869,342312721X,9
182024,342312721X,8
186628,342312721X,0
243876,342312721X,0
277711,1573227889,10
6575,1573227889,0
10447,1573227889,5
10830,1573227889,9
11676,1573227889,10
15408,1573227889,0
15418,1573227889,0
21014,1573227889,10
31391,1573227889,0
35050,1573227889,0
43910,1573227889,0
66574,1573227889,0
76626,1573227889,0
81977,1573227889,0
88620,1573227889,8
89602,1573227889,0
94923,1573227889,0
107301,1573227889,0
114988,1573227889,7
122801,1573227889,0
124688,1573227889,0
135411,1573227889,0
137437,1573227889,0
142524,1573227889,8
148632,1573227889,0
150297,1573227889,0
156150,1573227889,0
174304,1573227889,0
183883,1573227889,0
195694,1573227889,8
196077,1573227889,8
204864,1573227889,10
208644,1573227889,8
212541,1573227889,0
222296,1573227889,8
223814,1573227889,8
231210,1573227889,0
231723,1573227889,10
231993,1573227889,7
239584,1573227889,10
239594,1573227889,7
242409,1573227889,0
243745,1573227889,0
244736,1573227889,0
246156,1573227889,8
252642,1573227889,0
270554,1573227889,0
274004,1573227889,0
277711,1844261085,0
4433,1844261085,9
4896,1844261085,10
6251,1844261085,0
11676,1844261085,8
16155,1844261085,0
18067,1844261085,0
37538,1844261085,0
38023,1844261085,6
43962,1844261085,9
48474,1844261085,0
107951,1844261085,0
109574,1844261085,0
118881,1844261085,0
118926,1844261085,0
136733,1844261085,0
142524,1844261085,0
216444,1844261085,0
224525,1844261085,0
227702,1844261085,0
231721,1844261085,0
234623,1844261085,0
238557,1844261085,0
242073,1844261085,7
245371,1844261085,0
251422,1844261085,0
258278,1844261085,8
262666,1844261085,0
277711,3293200664,0
